symbol	company	yayk	nayk	mayk	yay	nay	may	desc
PFB.TO	Pfb Corp	2	0	2	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@272961d8	PFB Corporation manufactures and markets insulating building products made from expanded polystyrene materials (EPS) for the residential, industrial, and commercial construction markets in North America. The company offers EPS rigid foam boards used in insulating roofs, floors, and walls; flotation and buoyancy products; geotechnical engineered applications; packaging and display products; and building systems under the Plasti-Fab brand name. It also provides structural insulating panel systems products used in various residential and commercial building envelope applications, including roofs, walls, and floors; and SIP blanks used as raw materials in the products of original equipment manufacturers under the Insulspan brand. In addition, the company offers timber frame structures under the Riverbend brand; and handcrafted log, timber frame, hybrid log, timber, post and beam, and milled log options under the PrecisionCraft brand. Further, it provides design services for various building styles under the M.T.N. Design brand; energy efficient homes under the PointZero brand; custom luxury outdoor wooden structures made of log or timber materials under the TimberScape brand; and insulating concrete forming system foundation under the Advantage ICF System brand. The company sells its products directly through sales representatives, as well as through independent sales agents, and registered dealers and distributors in Canada and the United States. PFB Corporation was founded in 1968 and is headquartered in Calgary, Canada.
PG.TO	Premier Gold Mines Ltd	2	4	2	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@29c24b61	clojure.lang.LazySeq@29866cf0	Premier Gold Mines Limited explores for, develops, and produces gold and silver deposits in Canada, the United States, and Mexico. It principally holds a 100% interest in the Mercedes Mine property located in Sonora, Mexico; a 40% interest in the South Arturo Mine situated in Elko County, Nevada; a 50% interest in the Hardrock Gold property located in Ontario; a 100% interest in the McCoy-Cove project situated in Nevada; a 44% interest in the Rahil Bonaza project located in Northwestern Ontario; and a 100% interest in the Hasaga Gold project situated in Red Lake Mining District, Ontario. The company was incorporated in 2006 and is headquartered in Thunder Bay, Canada.
PLC.TO	Park Lawn Corp	2	0	3	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@12767e7e	Park Lawn Corporation, together with its subsidiaries, provides deathcare products and services in Canada and the United States. The company owns and operates 114 cemeteries, 39 crematoriums, and 109 funeral homes. It primarily offers cemetery lots, crypts, niches, monuments, caskets, urns, and other merchandise, as well as funeral services and after life celebration services. The company provides its products and services at the time of need and on a pre-arranged basis. Park Lawn Corporation was founded in 1892 and is headquartered in Toronto, Canada.
PNP.TO	Pinetree Capital Ltd	2	0	2	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@9fb8fe47	Pinetree Capital Ltd. is a venture capital and private equity firm specializing in early to later stage venture, middle market, mature, later stage, turnaround, emerging growth and growth capital investments in micro and small cap companies. The firm prefers to invest in all the sector except materials, real estate & energy. It typically invests in USA, Canada and Europe. The firm invests primarily in equities as well as debt and convertible securities. Pinetree Capital Ltd. was founded in 1992 and is based in Toronto, Canada.
POM.TO	Polymet Mining Corp	2	1	5	clojure.lang.LazySeq@eb1066bc	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@e714fc3e	PolyMet Mining Corp., through its subsidiary, Poly Met Mining, Inc., explores for and develops natural resource properties. Its primary mineral property is the NorthMet project, a polymetallic project that hosts copper, nickel, cobalt, gold, silver, and platinum group metal mineralization covering an area of approximately 4,300 acres located in northeastern Minnesota, the United States. The company was formerly known as Fleck Resources Ltd. and changed its name to PolyMet Mining Corp. in June 1998. PolyMet Mining Corp. was incorporated in 1981 and is based in Toronto, Canada.
PRN.TO	Profound Medical Corp	2	0	3	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@aec1062	Profound Medical Corp. operates as a medical technology company develops magnetic resonance guided ablation procedures for treatment of prostate disease, uterine fibroids, and palliative pain treatment in Canada, Germany, and Finland. Its lead product TULSA-PRO system used for magnetic resonance imaging scanner in hospitals and treatment facilities. The company also offers Sonalleve, a therapeutic platform for the treatment of uterine fibroids and palliative pain treatment of bone metastases, as well as non-invasive treatment of uterine fibroids. Profound Medical Corp. has a co-development agreement with GE Healthcare to expand provider access to TULSA-PRO. Profound Medical Corp. is headquartered in Mississauga, Canada.
PSI.TO	Pason Systems Inc	2	8	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@8c224241	clojure.lang.LazySeq@86da3fbe	Pason Systems Inc. provides instrumentation and data management systems for drilling rigs. The company offers Electronic AutoDriller, which maximizes the rate of penetration by monitoring various drilling parameters; Electronic Choke Actuator that provides a means of remotely controlling the choke valve; and Electronic Drilling Recorder, a drilling recorder. It also provides Pit Volume Totalizer, a well control system; ExxonMobil DAS, a drilling automation package; Gas Analyzer to detect the changes in relative volumes of hydrocarbon gases; Hazardous Gas Alarm System, which detects the presence of combustible gases and offers visible and audible alerts; Rig Communications that provides remote data communications for drillers; Rig Display, a touch screen computer to access services and applications on and around the rig floor; and SideKick, a rig floor computer, which allows for data entry and displays information around the rig. In addition, the company offers DataHub, a Web application, which collects, stores, and displays drilling data, reports, and real-time information for remote access; Directional System, an application that enables directional drillers to monitor and manage multiple wells; and Drilling Guidance System, which provides real-time guidance. Further, it offers Pason Live, a Web-based data viewer, which provides visualization tools that display real-time drilling data; Tour Sheet Analytics that delivers insight into the data; WellView Field Solution, a corporate well file, which begins at the request to drill and follows through to the well completion; and VERDAZO visual analytics software, as well as training and maintenance services. The company serves operators and contractors. It has operations in Canada, the United States, and internationally. Pason Systems Inc. was founded in 1978 and is headquartered in Calgary, Canada.
PXT.TO	Parex Resources Inc	2	3	0	clojure.lang.LazySeq@eb1066bc	clojure.lang.LazySeq@74651481	clojure.lang.LazySeq@1	Parex Resources Inc. engages in the exploration, development, production, and marketing of oil and natural gas in Colombia. The company holds interests in onshore exploration and production blocks totaling approximately 2.7 million gross acres. As of December 31, 2019, it had proved plus probable reserves of 198.423 million barrels of oil equivalent. The company was incorporated in 2009 and is headquartered in Calgary, Canada.
PZA.TO	Pizza Pizza Royalty Corp	2	0	1	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@1	clojure.lang.LazySeq@34983b	Pizza Pizza Royalty Corp., through its subsidiary, Pizza Pizza Royalty Limited Partnership, owns and franchises quick service restaurants under the Pizza Pizza and Pizza 73 brands in Canada. As of January 1, 2020, the company had 749 restaurants in the royalty pool. Pizza Pizza Royalty Corp. was founded in 1967 and is headquartered in Toronto, Canada.
QEC.TO	Questerre Energy Corp	2	5	3	clojure.lang.LazySeq@fbe26181	clojure.lang.LazySeq@748d31f1	clojure.lang.LazySeq@ecf35e07	Questerre Energy Corporation acquires, explores, and develops non-conventional oil and gas projects in Canada. It produces tight oil, oil shale, shale oil, and shale gas. The company primarily holds 40,800 acres located in Kakwa, west central Alberta, including a 25% working interest in 10,080 acres in Kakwa Central; 50% working interest in 4,480 acres in Kakwa North; 50% interest in 22,400 acres in Kakwa West; and 50% interest in 3,840 acres in Kakwa South. It also holds 100% working interest in 11,952 acres located in Antler, Saskatchewan; and oil shale assets in Jordan. The company was formerly known as Westpro Equipment Ltd. and changed its name to Questerre Energy Corporation in December 2000. Questerre Energy Corporation was incorporated in 1971 and is headquartered in Calgary, Canada.
QSR.TO	Restaurant Brands International Inc	2	2	2	clojure.lang.LazySeq@8438b76c	clojure.lang.LazySeq@a584ef61	clojure.lang.LazySeq@3841dd85	Restaurant Brands International Inc. owns, operates, and franchises quick service restaurants under the Tim Hortons (TH), Burger King (BK), and Popeyes (PLK) brand names. The company operates through three segments: TH, BK, and PLK. Its restaurants offer blend coffee, tea, espresso-based hot and cold specialty drinks, donuts, Timbits, bagels, muffins, cookies and pastries, grilled paninis, classic sandwiches, wraps, soups, hamburgers, chicken and other specialty sandwiches, french fries, soft drinks, chicken, chicken tenders, fried shrimp and other seafood, red beans and rice, and other food items. As of December 31, 2019, the company owned or franchised a total of 4,932 TH restaurants, 18,838 BK restaurants, and 3,316 PLK restaurants in approximately 100 countries worldwide and U.S. territories. Restaurant Brands International Inc. was founded in 1954 and is headquartered in Toronto, Canada.
