Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
BHOOY,BOOHOO GRP PLC UNSP/ADR,Pink Current,80.060000,,5,ADRs,United Kingdom,
ITNRF,LB SHELL PLC,Pink Current,0.000200,,0,Foreign Ordinary Shares,United Kingdom,
HRCXF,HURRICANE ENERGY PLC,Pink Current,0.068950,,0,Foreign Ordinary Shares,United Kingdom,
TGTNF,TUNGSTEN CORP PLC ORD,Pink Current,0.387500,,0,Foreign Ordinary Shares,United Kingdom,
BDGSF,BANK OF GA GROUP PLC ORD,Pink Current,15.000000,,0,Foreign Ordinary Shares,United Kingdom,England
INVVY,INDIVIOR PLC S/ADR,Pink Current,7.000000,0.000000,4396,ADRs,United Kingdom,England
IZQVF,INDIVIOR PLC ORD,Pink Current,1.374000,0.000000,8665,Foreign Ordinary Shares,United Kingdom,England
FQVTF,FEVERTREE DRINKS PLC ORD,Pink Current,30.200000,,110,Foreign Ordinary Shares,United Kingdom,
FQVTY,FEVERTREE DRINKS UNSP/ADR,Pink Current,0.000000,,0,ADRs,United Kingdom,
CPVNF,CAPITAL VNTR EUR ORD,Pink Current,0.002350,-21.666700,300,Foreign Ordinary Shares,United Kingdom,
NMHLY,NMC HEALTH PLC UNSP/ADR,Pink Current,0.247000,2.066100,115220,ADRs,United Kingdom,
NHLPF,NAHL GROUP PLC ORD,Pink Current,0.675000,,0,Foreign Ordinary Shares,United Kingdom,
DSITF,DIXONS CARPHONE PLC,Pink Current,1.725000,20.629400,1400,Foreign Ordinary Shares,United Kingdom,
ATDRY,AUTO TRADER GRP UNSP/ADR,Pink Current,2.040000,0.990100,70098,ADRs,United Kingdom,
AATDF,AA LTD ORD,Pink Current,0.440000,,0,Foreign Ordinary Shares,United Kingdom,
SDLPQ,SEADRILL PARTNERS LLC,Pink Current,0.071000,-21.111100,62579,Common Stock,United Kingdom,
MBNKF,METRO BANK PLC ORD,Pink Current,1.510000,-3.205100,7100,Foreign Ordinary Shares,United Kingdom,
BPRMF,BLUE PRISM GROUP PLC ORD,Pink Current,22.280000,3.579700,52081,Foreign Ordinary Shares,United Kingdom,
CNVVY,CONVATEC GRP PLC UNSP/ADR,Pink Current,11.150000,0.631800,100,ADRs,United Kingdom,
CNDGF,CONDOR GOLD PLC,Pink Current,0.591000,,0,Foreign Ordinary Shares,United Kingdom,Wales
JKPTF,GAMESYS GROUP PLC,Pink Current,15.250000,2.006700,5870,Foreign Ordinary Shares,United Kingdom,
GTTCF,GATTACA PLC,Pink Current,1.389400,,0,Foreign Ordinary Shares,United Kingdom,
CVSGF,CVS GROUP PLC,Pink Current,18.800000,,0,Foreign Ordinary Shares,United Kingdom,
GETPF,GETECH GROUP PLC,Pink Current,0.000000,,0,Foreign Ordinary Shares,United Kingdom,
LKKRF,LOOKERS PLC,Pink Current,1.090000,,0,Foreign Ordinary Shares,United Kingdom,
BRDYF,BRADY PLC CAMBRIDGE ORD,Pink Current,0.825080,,0,Foreign Ordinary Shares,United Kingdom,
PASMF,PREMIER ASSET MGMT GROUP,Pink Current,0.000000,,0,Foreign Ordinary Shares,United Kingdom,
FFHHF,FFI HLDGS PLC,Pink Current,0.309100,,0,Foreign Ordinary Shares,United Kingdom,
CYBNY,CYBER SECURITY1 AB SP/ADR,Pink Current,0.880000,,90,ADRs,United Kingdom,
BHCCF,BENCHMARK HLDGS PLC,Pink Current,0.780000,,0,Foreign Ordinary Shares,United Kingdom,
ZDGGF,ZOO DIGITAL GROUP PLC ORD,Pink Current,0.710000,,0,Foreign Ordinary Shares,United Kingdom,
KNNNF,KAINOS GROUP PLC,Pink Current,16.900000,,0,Foreign Ordinary Shares,United Kingdom,
INGLF,INGENTA PLC,Pink Current,1.718400,,0,Foreign Ordinary Shares,United Kingdom,
LXILF,LXI REIT PLC,Pink Current,1.055100,,0,Foreign Ordinary Shares,United Kingdom,
FDDMF,FDM GROUP PLC BRIGHTON,Pink Current,13.750000,,0,Foreign Ordinary Shares,United Kingdom,
GRWXF,DRAPER ESPRIT PLC ORD,Pink Current,8.500000,,0,Foreign Ordinary Shares,United Kingdom,
SIRTF,SECURE INCOME REIT PLC,Pink Current,0.000000,,0,Other Security Type,United Kingdom,
ABDDF,AB DYNAMICS PLC,Pink Current,31.280000,,0,Foreign Ordinary Shares,United Kingdom,
DTTYF,DESTINY PHARMA HLDGS PLC,Pink Current,0.000000,,0,Foreign Ordinary Shares,United Kingdom,
TNNLF,TEN LIFESTYLE GROUP ORD,Pink Current,0.000000,,0,Foreign Ordinary Shares,United Kingdom,England
MTPTF,MOTORPOINT PLC ORD,Pink Current,3.400000,,0,Foreign Ordinary Shares,United Kingdom,England
YLLXF,YELLOW CAKE PLC,Pink Current,3.100000,-6.060600,100,Foreign Ordinary Shares,United Kingdom,
EQINY,EQUINITI GROUP PLC ADR,Pink Current,0.000000,,0,ADRs,United Kingdom,England
EQUGF,EQUINITI GROUP PLC,Pink Current,1.462740,,0,Foreign Ordinary Shares,United Kingdom,England
DFORF,D4T4 SOLUTIONS PLC ORD,Pink Current,2.633111,,0,Foreign Ordinary Shares,United Kingdom,England
SCBFY,STANDARD CHRTRD UNSP/ADR,Pink Current,12.935000,2.333900,6155,ADRs,United Kingdom,
ADMLF,ADRIATIC METALS CHESS DEP,Pink Current,1.650000,4.430400,74021,Other Security Type,United Kingdom,England
QUPLF,QUIXANT PLC ORD,Pink Current,0.000000,,0,Foreign Ordinary Shares,United Kingdom,England
TIZAF,TIZIANA LIFE SCIENCES,Pink Current,2.050200,,0,Foreign Ordinary Shares,United Kingdom,England
QUILF,QUILTER PLC,Pink Current,1.700000,,0,Foreign Ordinary Shares,United Kingdom,England
LUPGF,LOOPUP GROUP PLC,Pink Current,1.480000,,0,Foreign Ordinary Shares,United Kingdom,England
FDCHF,FUNDING CIRCLE HLDGS LTD,Pink Current,1.145575,,5203,Foreign Ordinary Shares,United Kingdom,England
AMGDF,ASTON MARTIN LAGO NEW,Pink Current,23.100000,-1.450500,7061,Foreign Ordinary Shares,United Kingdom,
ARGGD,ASTON MT LGND UNS/ADR NEW,Pink Current,23.000000,4.545500,63024,ADRs,United Kingdom,
IPXAF,IMPAX GROUP PLC,Pink Current,3.200000,,0,Foreign Ordinary Shares,United Kingdom,
CLPLF,CLIPPER LOGISTICS PLC,Pink Current,5.100000,,0,Common Stock,United Kingdom,
FOCIF,FOCUSRITE PLC,Pink Current,11.390000,,0,Foreign Ordinary Shares,United Kingdom,
ILIKF,ILIKA PLC,Pink Current,1.330000,-1.481500,214407,Foreign Ordinary Shares,United Kingdom,
AEVEF,ARENA EVENTS GROUP PLC,Pink Current,0.000000,,0,Foreign Ordinary Shares,United Kingdom,
NRWRF,NEWRIVER REIT PLC REIT,Pink Current,0.992085,,0,Foreign Ordinary Shares,United Kingdom,
CAUTF,CAMBRIA AUTOMOBILES PLC,Pink Current,0.550000,,0,Foreign Ordinary Shares,United Kingdom,England
CKNHY,CLARKSON PLC UNSP/ ADR,Pink Current,0.000000,,0,ADRs,United Kingdom,England
RDIRF,RDI REIT PLC,Pink Current,0.790700,,0,Foreign Ordinary Shares,United Kingdom,
OPORF,OPEN ORPHAN PLC,Pink Current,0.001929,,0,Foreign Ordinary Shares,United Kingdom,England
OGDGF,OMEGA DIAGNOSTICS GR,Pink Current,1.029200,,0,Common Stock,United Kingdom,England
BAKBF,BARKBY GROUP PLC,Pink Current,0.000000,,0,Foreign Ordinary Shares,United Kingdom,England
UEMTF,UTILICO EMRG MKTS TRU,Pink Current,2.210000,,0,Foreign Ordinary Shares,United Kingdom,
ARBKF,ARGO BLOCKCHAIN PLC,Pink Current,0.166970,,1500,Foreign Ordinary Shares,United Kingdom,England
ORXGF,ORCA ENERGY GROUP INC B,Pink Current,4.855700,,0,Foreign Ordinary Shares,United Republic of Tanzania,
WELX,WINLAND HOLDINGS CORP,Pink Current,2.450000,0.409800,10837,Common Stock,USA,Minnesota
GFMH,GOLIATH FILM & MEDIA HLDG,Pink Current,0.012000,34.831500,706807,Common Stock,USA,Nevada
IBAL,INTL BALER CORP NEW,Pink Current,1.230000,,0,Common Stock,USA,Florida
WTBFA,W T B FINANCIAL CRP A,Pink Current,425.000000,,0,Common Stock,USA,Washington
WTBFB,W T B FINANCIAL CRP B,Pink Current,323.000000,-0.615400,1608,Common Stock,USA,Washington
VNORP,VORNADO RLTY TR 6.50 A PR,Pink Current,70.010000,-9.664500,50,Preferred Stock,USA,New York
DPLS,DARKPULSE INC,Pink Current,0.000600,0.000000,71087725,Common Stock,USA,New York
VIDE,VIDEO DISPLAY CORP,Pink Current,1.200000,,104,Common Stock,USA,Georgia
CORG,CORDIA CORP,Pink Current,0.300000,20.481900,144217,Common Stock,USA,Nevada
VRTC,VERITEC INC,Pink Current,0.040000,14.285700,5000,Common Stock,USA,Minnesota
PMPG,PREMIER PRODUCTS GROUP,Pink Current,0.027050,-9.531800,1611987,Common Stock,USA,Michigan
UHID,UNIVERSAL HLTH SVCS D COM,Pink Current,104.000000,,0,Common Stock,USA,Pennsylvania
UTGN,UTG INC,Pink Current,27.000000,,0,Common Stock,USA,Kentucky
UELMO,UNION ELEC CO 3.70 PR,Pink Current,94.000000,,0,Preferred Stock,USA,Missouri
UEPCN,UNION ELEC CO 4.75 PR,Pink Current,103.000000,,0,Preferred Stock,USA,Missouri
UEPCO,UNION ELEC CO 5.50 PR A,Pink Current,110.020000,,0,Preferred Stock,USA,Missouri
UEPCP,UNION ELEC CO 4.30 PR,Pink Current,100.000000,,0,Preferred Stock,USA,Missouri
UEPEM,UNION ELEC CO 4 PR,Pink Current,100.175000,,0,Preferred Stock,USA,Missouri
UEPEN,UNION ELEC CO 3.50 PR,Pink Current,93.000000,,0,Preferred Stock,USA,Missouri
UEPEO,UNION ELEC CO 4.50 PR,Pink Current,108.500000,,0,Preferred Stock,USA,Missouri
UEPEP,UNION ELEC CO 4.56 PR,Pink Current,102.750100,,0,Preferred Stock,USA,Missouri
HSTC,HST GLOBAL INC,Pink Current,0.111875,,0,Common Stock,USA,Virginia
TVNB,TURBOTVILLE NATL BK PA,Pink Current,93.160000,,0,Common Stock,USA,Pennsylvania
INSO,INDUSTRY SRCE CONSULTING,Pink Current,0.037500,0.806500,504,Common Stock,USA,Kansas
TRCY,TRI CITY BANKSHARES CORP,Pink Current,17.000000,0.058900,9500,Common Stock,USA,Wisconsin
TNLX,TRANS LUX CORP,Pink Current,0.294600,44.129200,100,Common Stock,USA,New York
TROLB,TOOTSIE ROLL INDUS B COM,Pink Current,29.000000,,0,Common Stock,USA,Illinois
SRCO,SPARTA COMML SVCS INC,Pink Current,0.001735,8.437500,29017,Common Stock,USA,New York
BTDG,B2DIGITAL INC,Pink Current,0.005200,4.000000,3539068,Common Stock,USA,Florida
RNWF,RENEWAL FUELS INC,Pink Current,0.006600,-10.810800,5864661,Common Stock,USA,Wyoming
TNRK,TNR TECHNICAL INC,Pink Current,17.000000,,100,Common Stock,USA,Florida
SPRS,SURGE COMPONENTS INC,Pink Current,2.020000,,0,Common Stock,USA,New York
FORW,FORWARDLY INC,Pink Current,0.052950,-17.265600,3208560,Common Stock,USA,Nevada
STQN,STRATEGIC ACQUIS INC NEV,Pink Current,0.390000,,0,Common Stock,USA,New York
SPCO,STEPHAN CO,Pink Current,2.650000,,0,Common Stock,USA,Pennsylvania
SCXLB,STARRETT (L S) CO B COM,Pink Current,4.000000,,0,Common Stock,USA,Massachusetts
GRNH,GREENGRO TECHS INC,Pink Current,0.009000,-9.090900,6376793,Common Stock,USA,California
BKDKP,STANLEY BD CONC PFD C,Pink Current,1250.000000,-0.033800,113,Preferred Stock,USA,Connecticut
SBDKP,STANLEY BD 4.75 PFD SER B,Pink Current,148.500000,,0,Preferred Stock,USA,Connecticut
SPND,SPINDLETOP OIL&GAS CO,Pink Current,2.220000,-4.884300,13850,Common Stock,USA,Texas
SOMC,STHN MICH BANCORP INC,Pink Current,32.050000,,30,Common Stock,USA,Michigan
SOBS,SOLVAY BANK SOLVAY NY,Pink Current,35.000000,,2,Common Stock,USA,New York
SGMD,SUGARMADE INC,Pink Current,0.001600,-3.030300,48514003,Common Stock,USA,California
URHG,UNITED RES HLDGS GRP INC,Pink Current,0.031700,,0,Common Stock,USA,Nevada
SDRC,SIDNEY RESOURCES CORP,Pink Current,0.047250,-5.500000,293599,Common Stock,USA,Idaho
SHLOQ,SHILOH INDUSTRIES INC,Pink Current,0.045600,1.922200,206322,Common Stock,USA,Ohio
SENEL,SENECA FOODS CORP PFD,Pink Current,27.500000,,0,Preferred Stock,USA,New York
SENEM,SENECA FOODS CORP 12 PFD,Pink Current,35.000000,,0,Preferred Stock,USA,New York
SLGD,SCOTTS LIQUID GOLD INC,Pink Current,1.675000,-0.593500,8702,Common Stock,USA,Colorado
SLMNP,LYONDELLBASELL ADVCD PFD,Pink Current,1048.000000,0.383100,4,Preferred Stock,USA,Ohio
SASOF,SASOL LTD ORD,Pink Current,9.600000,6.018800,600,Foreign Ordinary Shares,USA,New York
SFEF,SANTA FE FINANCIAL CORP,Pink Current,40.000000,,0,Common Stock,USA,California
AASP,ALL-AMER SPORTPARK INC,Pink Current,0.205000,-1.913900,450,Common Stock,USA,Nevada
PGNT,PARAGON TECHS INC,Pink Current,4.050000,,0,Common Stock,USA,Pennsylvania
RSKIA,RISK (GEORGE) INDUS INC A,Pink Current,10.540000,2.330100,1834,Common Stock,USA,Nebraska
UPDC,UPD HOLDING CORP.,Pink Current,0.016000,,0,Common Stock,USA,Nevada
RSRV,RESERVE PETROLEUM CO,Pink Current,136.000000,,0,Common Stock,USA,Oklahoma
RLBY,RELIABILITY INC,Pink Current,0.070100,-2.638900,84000,Common Stock,USA,Maryland
RAFI,REGENCY AFFILIATES INC,Pink Current,5.180000,,0,Common Stock,USA,New York
PIAC,PRINCETON CAPITAL CORP,Pink Current,0.150000,,0,Common Stock,USA,Massachusetts
RCBC,RIVER CITY BANK CALIF,Pink Current,164.990000,,0,Common Stock,USA,California
EVIO,EVIO INC,Pink Current,0.002650,3.112800,19573500,Common Stock,USA,Nevada
VAPR,VAPORBRANDS INTL INC,Pink Current,0.005500,-21.428600,447500,Common Stock,USA,Florida
QNBC,Q N B CORP,Pink Current,31.000000,,0,Common Stock,USA,Pennsylvania
ONPH,ONCOLOGY PHARMA INC,Pink Current,0.525000,,0,Common Stock,USA,California
PUNB,PUTNAM CTY N B CARMEL NY,Pink Current,105.000000,,0,Common Stock,USA,New York
PCYN,PROCYON CORP,Pink Current,0.850000,13.333300,300,Common Stock,USA,Florida
PRSI,PORTSMOUTH SQUARE INC,Pink Current,45.000000,,0,Common Stock,USA,California
PONT,PONTIAC BANCORP INC,Pink Current,450.000000,,0,Common Stock,USA,Illinois
QPRC,QUEST PATENT RESEARCH CRP,Pink Current,0.005600,1.818200,6000,Common Stock,USA,New York
PFOH,PERPETUAL FSB (URBA OH),Pink Current,25.100000,0.000000,301,Common Stock,USA,Ohio
PPLL,PEOPLES LTD,Pink Current,62.300000,,0,Common Stock,USA,Pennsylvania
JCPNQ,PENNEY (J C) CO,Pink Current,0.151000,7.626500,11626259,Common Stock,USA,Texas
PEBA,PENN BANCSHARES INC,Pink Current,24.200000,,0,Common Stock,USA,New Jersey
PKIN,PEKIN LIFE INS CO CAP,Pink Current,12.250000,0.204500,2055,Common Stock,USA,Illinois
PTSCD,MOSAIC IMMUNOENGINEERING,Pink Current,3.250000,-1.515200,9247,Common Stock,USA,California
PPWLM,PACIFICORP(OREG) 7 PR,Pink Current,174.940000,,0,Preferred Stock,USA,Oregon
PPWLO,PACIFICORP(OREG) 6 PR,Pink Current,134.250100,,0,Preferred Stock,USA,Oregon
PNCFO,PNC FINL SV GP 1.80 B PFD,Pink Current,600.000000,,0,Preferred Stock,USA,Pennsylvania
RDGA,RIDGEFIELD ACQUISTON CORP,Pink Current,2.200000,,0,Common Stock,USA,Nevada
OXBC,OXFORD BANK CORP,Pink Current,24.500000,,15,Common Stock,USA,Michigan
ORBT,ORBIT INTL CORP,Pink Current,5.210000,-0.761900,14778,Common Stock,USA,New York
GTII,GLOBAL TECH INDUSTRIES,Pink Current,0.108500,4.026800,32700,Common Stock,USA,New York
GRST,ETHEMA HEALTH CORPORATION,Pink Current,0.002400,6.666700,15360703,Common Stock,USA,Florida
NWIN,NORTHWEST INDIANA BANCORP,Pink Current,36.250000,0.666500,1401,Common Stock,USA,Indiana
NTWB,NORTHWEST B&T DVNPRT IA,Pink Current,0.000000,,0,Common Stock,USA,Iowa
NODB,NORTH DALLAS BK&TR CO TEX,Pink Current,77.000000,4.054100,11075,Common Stock,USA,Texas
MOVAA,MOVADO GROUP INC A,Pink Current,0.000000,,0,Common Stock,USA,New Jersey
NIMU,NON-INVASIVE MONITORG SYS,Pink Current,0.026000,,0,Common Stock,USA,Florida
NNUP,NOCOPI TECHS INC,Pink Current,0.155000,-1.618500,28097,Common Stock,USA,Pennsylvania
NMPWP,NIAGARA MOH PWR 3.40 PR,Pink Current,88.000000,,0,Preferred Stock,USA,New York
NTBP,NEW TRIPOLI BANCORP INC,Pink Current,1418.000000,,0,Common Stock,USA,Pennsylvania
NEWEN,NEW ENGLAND POWER 6 PR,Pink Current,145.000000,,0,Preferred Stock,USA,Massachusetts
SDON,SANDSTON CORP,Pink Current,0.062500,,0,Common Stock,USA,Michigan
NEFB,NEFFS BANCORP INC,Pink Current,445.000000,,0,Common Stock,USA,Pennsylvania
NEFBP,NEFFS BANCORP INC PFD SER,Pink Current,280.000000,,0,Preferred Stock,USA,Pennsylvania
BACRP,BANK OF AMERICA 7.00B PFD,Pink Current,8.000000,,0,Preferred Stock,USA,North Carolina
SKPO,SKYE PETE INC,Pink Current,0.007650,-1.923100,363199,Common Stock,USA,Texas
NACB,NATL CAPITAL BK WASH DC,Pink Current,175.500000,0.285700,17,Common Stock,USA,Washington DC
NCXS,NBC BANCORP INC,Pink Current,41.000000,,0,Common Stock,USA,New York
ATRX,ADHERA THERAPEUTICS INC,Pink Current,0.050000,0.000000,23812,Common Stock,USA,Louisiana
NRGSP,NARRAGANSETT ELEC 41/2 PR,Pink Current,51.500000,,0,Preferred Stock,USA,Rhode Island
MYBF,MUNCY BANK FINANCIAL INC,Pink Current,38.950000,4.005300,1306,Common Stock,USA,Pennsylvania
MUEL,MUELLER PAUL CO,Pink Current,33.000000,,100,Common Stock,USA,Missouri
MCEM,MONARCH CEMENT CO,Pink Current,69.200000,1.466300,349,Common Stock,USA,Kansas
MSBHF,MITSUBISHI CORP ORD,Pink Current,24.875000,0.302400,6720,Foreign Ordinary Shares,USA,New York
MMMM,QUAD M SOLUTIONS INC,Pink Current,0.221800,2.212000,1051709,Common Stock,USA,New Jersey
MNESP,MSA SAFETY INC 4.5% PFD,Pink Current,50.000000,,0,Preferred Stock,USA,Pennsylvania
MMTRS,MILLS MUSIC TRUST CBI,Pink Current,39.600000,,0,Common Stock,USA,New York
HCMC,HEALTHIER CHOICES MGMT,Pink Current,0.000100,-50.000000,394148763,Common Stock,USA,Florida
MIFF,MIFFLINBURG BANCORP INC,Pink Current,35.000000,,0,Common Stock,USA,Pennsylvania
MSEXP,MIDDLESEX WATER 7 PR,Pink Current,135.010000,,0,Preferred Stock,USA,New Jersey
MPAD,MICROPAC INDUST INC,Pink Current,12.050000,,0,Common Stock,USA,Texas
HEWA,HEALTHWAREHOUSE.COM,Pink Current,0.169000,,17,Common Stock,USA,Kentucky
MBKL,MBT BANCSHARES INC,Pink Current,21.000000,,0,Common Stock,USA,Louisiana
MDPEB,MEREDITH CORP B,Pink Current,40.000000,,0,Common Stock,USA,Iowa
MNPP,MERCHANTS NATL PROPERTIES,Pink Current,1470.000000,,0,Common Stock,USA,New York
MFGI,MERCHANTS FINCL GRP INC,Pink Current,63.000000,,0,Common Stock,USA,Minnesota
PSSR,PASSUR AEROSPACE INC,Pink Current,0.284700,-5.100000,14536,Common Stock,USA,Connecticut
GCEH,GLOBAL CLEAN ENGY HLDGS,Pink Current,0.183000,3.624000,45196,Common Stock,USA,California
SPRVD,SUPURVA HEALTHCARE NEW,Pink Current,0.050000,-50.000000,36689,Common Stock,USA,New York
MCHB,MECHANICS BK RICHMOND CAL,Pink Current,21250.000000,,0,Common Stock,USA,California
MFBP,M&F BANCORP INC,Pink Current,3.670000,4.857100,1054,Common Stock,USA,North Carolina
MKTY,MECHANICAL TECHNOLOGY INC,Pink Current,3.080000,23.200000,67340,Common Stock,USA,New York
MCRAA,MCRAE INDUS INC A,Pink Current,22.560000,,0,Common Stock,USA,North Carolina
MCRAB,MCRAE INDUS INC B,Pink Current,22.000000,,0,Common Stock,USA,North Carolina
MAPT,MAPTELLIGENT INC,Pink Current,0.480000,-15.789500,241241,Common Stock,USA,Nevada
MCHT,MAUCH CHUNK TR FINCL CORP,Pink Current,11.960000,,0,Common Stock,USA,Pennsylvania
MLGF,MALAGA FINANCIAL CORP,Pink Current,24.680000,2.833300,578,Common Stock,USA,California
YBGJ,YUBO INTL BIOTECH LTD A,Pink Current,3.470000,-0.287400,1485,Common Stock,USA,New York
LGNDZ,LIGAND PHARMS INC CVR,Pink Current,0.008700,,0,Rights,USA,California
LGNXZ,LIGAND PHARMS GLUCAGON,Pink Current,0.005000,-16.666700,50800,Rights,USA,California
LGNYZ,LIGAND PHARMS GENERAL CVR,Pink Current,0.005000,,0,Rights,USA,California
LGNZZ,LIGAND PHARMS BETA CVR,Pink Current,0.200000,,0,Rights,USA,California
LINS,LIFE INS CO ALA,Pink Current,67.010000,,0,Common Stock,USA,Alabama
LINSA,LIFE INS CO ALA A,Pink Current,22.000000,8.055000,3334,Common Stock,USA,Alabama
LIBC,LIBERTY BANCORP,Pink Current,22.250000,,0,Common Stock,USA,California
KIRY,KIEWIT ROYALTY TRUST,Pink Current,0.450000,,0,Common Stock,USA,Nebraska
KEWL,KEWEENAW LD ASSOC CTF INT,Pink Current,73.600000,-0.540500,1001,Common Stock,USA,Michigan
KSBI,KS BANCORP INC,Pink Current,27.100000,0.000000,981,Common Stock,USA,North Carolina
JUVF,JUNIATA VLY FINCL CORP PA,Pink Current,17.750000,,0,Common Stock,USA,Pennsylvania
JNES,JONESTOWN BK & TR PA,Pink Current,21.750000,,0,Common Stock,USA,Pennsylvania
ITEX,ITEX CORP,Pink Current,3.920000,0.255800,100,Common Stock,USA,Washington
IOFB,IOWA FIRST BANCSHS CORP,Pink Current,27.000000,,1,Common Stock,USA,Iowa
IVRO,INVITRO INTL,Pink Current,0.075000,0.000000,5000,Common Stock,USA,California
INPAP,INTL PAPER CO 4 C PR,Pink Current,99.000000,,0,Preferred Stock,USA,Tennessee
GTVH,GOLDEN TRIANGLE VENTURES,Pink Current,0.032500,1.562500,98232,Common Stock,USA,Nevada
INKW,GREENE CONCEPTS INC NEW,Pink Current,0.001300,-7.142900,7433848,Common Stock,USA,California
LINK,INTERLINK ELECTRONICS,Pink Current,8.290000,-8.296500,5877,Common Stock,USA,California
ITDN,INTERDYNE COMPANY,Pink Current,0.027500,,0,Common Stock,USA,California
ARAO,AURASOURCE INC,Pink Current,0.197900,0.000000,26500,Common Stock,USA,Arizona
INRD,INRAD OPTICS INC,Pink Current,0.570000,,0,Common Stock,USA,New Jersey
CSLI,CRITICAL SOLUTIONS INC,Pink Current,0.006500,-9.090900,4767817,Common Stock,USA,Wyoming
IAIC,INFORMATION ANALYSIS INC,Pink Current,1.210000,1.680700,10410,Common Stock,USA,Virginia
IFNY,INFINITY ENERGY RES INC,Pink Current,0.120000,,0,Common Stock,USA,Kansas
IMCI,INFINITE GROUP INC,Pink Current,0.099000,,0,Common Stock,USA,New York
IPWLK,INDPLS PWR & LT 5.65 PFD,Pink Current,104.060000,,10,Preferred Stock,USA,Indiana
IPWLN,INDPLS PWR & LT 4.80 PR,Pink Current,99.000000,,0,Preferred Stock,USA,Indiana
IPWLP,INDPLS PWR & LT 4 PR,Pink Current,104.500000,,30,Preferred Stock,USA,Indiana
FDBH,FOUNDERS BAY HLDGS,Pink Current,10.000000,,1,Common Stock,USA,Delaware
HOVVB,HOVNANIAN ENTRPRS B NEW,Pink Current,0.000000,,0,Common Stock,USA,New Jersey
HONT,HONAT BANCORP INC,Pink Current,118.000000,,0,Common Stock,USA,Pennsylvania
HAWEL,HAWAIIAN ELEC 5 E PR,Pink Current,25.000000,,0,Preferred Stock,USA,Hawaii
HAWEM,HAWAIIAN ELEC 5 D PR,Pink Current,22.600000,,0,Preferred Stock,USA,Hawaii
HAWEN,HAWAIIAN ELEC 41/4 C PR,Pink Current,21.000000,,0,Preferred Stock,USA,Hawaii
HAWLI,HAWAIIAN ELEC 4.75 J PR,Pink Current,21.460000,,0,Preferred Stock,USA,Hawaii
HAWLL,HAWAIIAN ELEC 4.65 K PR,Pink Current,21.550000,,0,Preferred Stock,USA,Hawaii
HAWLM,HAWAIIAN ELEC 5.25 H PR,Pink Current,20.750000,,0,Preferred Stock,USA,Hawaii
HAWLN,HAWAIIAN ELEC 5 I PR,Pink Current,23.160000,-0.387100,192,Preferred Stock,USA,Hawaii
HFBK,HARFORD BK ABERDEEN MD,Pink Current,22.820000,0.307700,206,Common Stock,USA,Maryland
HMLN,HAMLIN BK&TR SMETHPORT PA,Pink Current,275.000000,-5.172400,1,Common Stock,USA,Pennsylvania
HFBA,HFB FINANCIAL CORP,Pink Current,28.000000,,0,Common Stock,USA,Kentucky
HCBN,HCB FINCL CORP,Pink Current,21.810000,-3.452900,330,Common Stock,USA,Michigan
POTN,POTNETWORK HLDGS INC,Pink Current,0.006800,-2.857100,1705063,Common Stock,USA,Florida
PXFG,PHOENIX FOOTWEAR GROUP,Pink Current,0.043200,-49.767400,4000,Common Stock,USA,California
GABK,GRAND BANK CORPORATION,Pink Current,5599.750100,,0,Common Stock,USA,Massachusetts
ETCK,ENERTECK CORP,Pink Current,0.020000,0.000000,203475,Common Stock,USA,Texas
GLAXF,GLAXOSMITHKLINE PLC ORD,Pink Current,18.550000,1.699600,304622,Foreign Ordinary Shares,USA,New York
GNBF,G N B FNCL SVCS INC,Pink Current,78.000000,,50,Common Stock,USA,Pennsylvania
CDJM,CARNEGIE DEV INC,Pink Current,1.980000,,1,Common Stock,USA,Nevada
FLEW,FLEETWOOD BANK CORP,Pink Current,71.000000,,0,Common Stock,USA,Pennsylvania
FREVS,FIRST REAL EST INV TR NJ,Pink Current,15.100000,,0,Fund,USA,New Jersey
